date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:09:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:17%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/checkout.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/checkout.html	(from http://radiustheme.com/demo/html/gymedge/multi-page/single-classes.html)
21:10:05	47111/47111	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:43:37%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/classes/karate.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/classes/karate.jpg	(from http://radiustheme.com/demo/html/gymedge/multi-page/classes.html)
21:10:06	45962/45962	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:43:37%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/classes/meditation.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/classes/meditation.jpg	(from http://radiustheme.com/demo/html/gymedge/multi-page/classes.html)
21:10:07	37034/37034	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:40:45%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/join-us.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/join-us.jpg	(from http://radiustheme.com/demo/html/gymedge/multi-page/single-classes.html)
21:10:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:26%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/checkout.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/checkout.html	(from http://radiustheme.com/demo/html/gymedge/multi-page/trainer.html)
21:10:07	52595/52595	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:43:34%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/classes/class-detail-img.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/classes/class-detail-img.jpg	(from http://radiustheme.com/demo/html/gymedge/multi-page/single-classes.html)
21:10:11	26688/26688	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:45:41%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/trainers/trainer1.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/trainers/trainer1.png	(from http://radiustheme.com/demo/html/gymedge/multi-page/trainer.html)
21:10:11	21178/21178	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:45:56%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/trainers/trainer4.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/trainers/trainer4.png	(from http://radiustheme.com/demo/html/gymedge/multi-page/trainer.html)
21:10:11	29792/29792	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:45:46%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/trainers/trainer2.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/trainers/trainer2.png	(from http://radiustheme.com/demo/html/gymedge/multi-page/trainer.html)
21:10:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:32%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/checkout.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/checkout.html	(from http://radiustheme.com/demo/html/gymedge/multi-page/single-trainer.html)
21:10:12	32922/32922	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:45:50%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/trainers/trainer3.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/trainers/trainer3.png	(from http://radiustheme.com/demo/html/gymedge/multi-page/trainer.html)
21:10:13	33865/33865	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:46:20%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/trainers/trainer-details.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/trainers/trainer-details.png	(from http://radiustheme.com/demo/html/gymedge/multi-page/single-trainer.html)
21:10:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:33%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/checkout.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/checkout.html	(from http://radiustheme.com/demo/html/gymedge/multi-page/news.html)
21:10:16	32864/32864	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:44:40%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/news/news1.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/news/news1.jpg	(from http://radiustheme.com/demo/html/gymedge/multi-page/news.html)
21:10:20	32592/32592	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:44:44%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/news/news4.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/news/news4.jpg	(from http://radiustheme.com/demo/html/gymedge/multi-page/news.html)
21:10:20	35935/35935	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:44:43%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/news/news3.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/news/news3.jpg	(from http://radiustheme.com/demo/html/gymedge/multi-page/news.html)
21:10:20	43877/43877	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:44:42%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/news/news2.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/news/news2.jpg	(from http://radiustheme.com/demo/html/gymedge/multi-page/news.html)
21:10:21	40859/40859	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:44:45%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/news/news5.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/news/news5.jpg	(from http://radiustheme.com/demo/html/gymedge/multi-page/news.html)
21:10:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:41%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/checkout.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/checkout.html	(from http://radiustheme.com/demo/html/gymedge/multi-page/single-news.html)
21:10:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:43%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/checkout.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/checkout.html	(from http://radiustheme.com/demo/html/gymedge/multi-page/gallery.html)
21:10:24	49608/49608	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:44:38%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/news/comment.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/news/comment.jpg	(from http://radiustheme.com/demo/html/gymedge/multi-page/single-news.html)
21:10:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:44%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/checkout.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/checkout.html	(from http://radiustheme.com/demo/html/gymedge/multi-page/store-grid.html)
21:10:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:46%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/checkout.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/checkout.html	(from http://radiustheme.com/demo/html/gymedge/multi-page/store-list.html)
21:10:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:47%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/checkout.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/checkout.html	(from http://radiustheme.com/demo/html/gymedge/multi-page/single-product.html)
21:10:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:48%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/checkout.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/checkout.html	(from http://radiustheme.com/demo/html/gymedge/multi-page/page.html)
21:10:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:49%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/checkout.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/checkout.html	(from http://radiustheme.com/demo/html/gymedge/multi-page/404.html)
21:10:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:51%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/checkout.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/checkout.html	(from http://radiustheme.com/demo/html/gymedge/multi-page/contact.html)
21:10:32	7738/7738	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20May%202017%2016:49:49%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/js/validator.min.js	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/js/validator.min.js	(from http://radiustheme.com/demo/html/gymedge/multi-page/contact.html)
21:10:33	139106/139106	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:40:59%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/single-image.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/single-image.jpg	(from http://radiustheme.com/demo/html/gymedge/multi-page/page.html)
21:10:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:53%20GMT	http://radiustheme.com/demo/html/gymedge/css/fonts/681.woff	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/css/fonts/681.woff	(from http://radiustheme.com/demo/html/gymedge/css/style.css)
21:10:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:53%20GMT	http://radiustheme.com/demo/html/gymedge/css/fonts/681.svg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/css/fonts/681.svg	(from http://radiustheme.com/demo/html/gymedge/css/style.css)
21:10:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:53%20GMT	http://radiustheme.com/demo/html/gymedge/css/fonts/681.ttf	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/css/fonts/681.ttf	(from http://radiustheme.com/demo/html/gymedge/css/style.css)
21:10:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:11:54%20GMT	http://radiustheme.com/demo/html/gymedge/img/demo-bg.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/img/demo-bg.png	(from http://radiustheme.com/demo/html/gymedge/css/style.css)
21:10:35	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2014%20Feb%202017%2006:40:12%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/fonts/glyphicons-halflings-regular.eot	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/fonts/glyphicons-halflings-regular.eot	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/bootstrap.min.css)
21:10:36	18028/18028	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2006:40:17%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/fonts/glyphicons-halflings-regular.woff2	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/fonts/glyphicons-halflings-regular.html	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/bootstrap.min.css)
21:10:38	108738/108738	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2014%20Feb%202017%2006:40:14%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/fonts/glyphicons-halflings-regular.svg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/fonts/glyphicons-halflings-regular.svg	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/bootstrap.min.css)
21:10:39	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2014%20Feb%202017%2006:40:12%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/fonts/glyphicons-halflings-regular.eot?	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/fonts/glyphicons-halflings-regulard41d.eot	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/bootstrap.min.css)
21:10:41	23424/23424	---M-Z	200	added ('OK')	application/x-font-woff	date:Tue,%2014%20Feb%202017%2006:40:17%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/fonts/glyphicons-halflings-regular.woff	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/fonts/glyphicons-halflings-regular.woff	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/bootstrap.min.css)
21:10:41	45404/45404	---M-Z	200	added ('OK')	application/x-font-ttf	date:Tue,%2014%20Feb%202017%2006:40:15%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/fonts/glyphicons-halflings-regular.ttf	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/fonts/glyphicons-halflings-regular.ttf	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/bootstrap.min.css)
21:10:45	70728/70728	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2006:40:11%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/fonts/fontawesome-webfont.woff2?v=4.6.1	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/fonts/fontawesome-webfont914c.html	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/font-awesome.min.css)
21:10:52	75220/75220	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2014%20Feb%202017%2006:40:03%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/fonts/fontawesome-webfont.eot?v=4.6.1	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/fonts/fontawesome-webfont914c.eot	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/font-awesome.min.css)
21:10:55	75220/75220	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2014%20Feb%202017%2006:40:03%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/fonts/fontawesome-webfont.eot?	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/fonts/fontawesome-webfontd41d.eot	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/font-awesome.min.css)
21:11:00	4976/4976	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:46:23%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/vendor/OwlCarousel/owl.video.play.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/vendor/OwlCarousel/owl.video.play.png	(from http://radiustheme.com/demo/html/gymedge/multi-page/vendor/OwlCarousel/owl.carousel.min.css)
21:11:01	386421/386421	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2014%20Feb%202017%2006:40:04%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/fonts/fontawesome-webfont.svg?v=4.6.1	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/fonts/fontawesome-webfont914c.svg	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/font-awesome.min.css)
21:11:04	1737/1737	---M--	200	added ('OK')	image/gif	date:Tue,%2014%20Feb%202017%2006:49:20%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/css/custom-slider/img/loading.gif	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/css/custom-slider/img/loading.gif	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/custom-slider/css/preview.css)
21:11:04	1281/1281	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:49:19%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/css/custom-slider/img/bullets.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/css/custom-slider/img/bullets.png	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/custom-slider/css/preview.css)
21:11:04	89076/89076	---MCZ	200	added ('OK')	application/x-font-woff	date:Tue,%2014%20Feb%202017%2006:40:07%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/fonts/fontawesome-webfont.woff?v=4.6.1	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/fonts/fontawesome-webfont914c.woff	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/font-awesome.min.css)
21:11:04	824/824	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:49:17%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/css/custom-slider/img/arrows.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/css/custom-slider/img/arrows.png	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/custom-slider/css/preview.css)
21:11:05	150920/150920	---MCZ	200	added ('OK')	application/x-font-ttf	date:Tue,%2014%20Feb%202017%2006:40:06%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/fonts/fontawesome-webfont.ttf?v=4.6.1	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/fonts/fontawesome-webfont914c.ttf	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/font-awesome.min.css)
21:11:05	7620/7620	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2014%20Feb%202017%2006:39:56%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/fonts/Flaticon.eot	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/fonts/Flaticon.eot	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/flaticon.css)
21:11:05	4884/4884	---M-Z	200	added ('OK')	application/x-font-woff	date:Tue,%2014%20Feb%202017%2006:40:00%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/fonts/Flaticon.woff	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/fonts/Flaticon.woff	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/flaticon.css)
21:11:06	7620/7620	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2014%20Feb%202017%2006:39:56%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/fonts/Flaticon.eot?	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/fonts/Flaticond41d.eot	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/flaticon.css)
21:11:06	7444/7444	---M-Z	200	added ('OK')	application/x-font-ttf	date:Tue,%2014%20Feb%202017%2006:40:01%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/fonts/Flaticon.ttf	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/fonts/Flaticon.ttf	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/flaticon.css)
21:11:06	45524/45524	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2014%20Feb%202017%2006:39:59%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/fonts/Flaticon.svg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/fonts/Flaticon.svg	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/flaticon.css)
21:11:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:12:27%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/css/Flaticon.svg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/css/Flaticon.svg	(from http://radiustheme.com/demo/html/gymedge/multi-page/css/flaticon.css)
21:11:08	3085/3085	---M--	200	added ('OK')	image/gif	date:Tue,%2014%20Feb%202017%2006:40:47%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/loading.gif	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/loading.gif	(from http://radiustheme.com/demo/html/gymedge/multi-page/style.css)
21:11:08	346/346	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:41:00%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/slider-control-inactive.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/slider-control-inactive.png	(from http://radiustheme.com/demo/html/gymedge/multi-page/style.css)
21:11:08	333/333	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:40:59%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/slider-control-active.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/slider-control-active.png	(from http://radiustheme.com/demo/html/gymedge/multi-page/style.css)
21:11:09	1086/1086	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:40:57%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/sign-up-button.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/sign-up-button.png	(from http://radiustheme.com/demo/html/gymedge/multi-page/style.css)
21:11:15	36314/36314	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:41:02%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/trainer-bag.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/trainer-bag.jpg	(from http://radiustheme.com/demo/html/gymedge/multi-page/style.css)
21:11:18	47799/47799	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:40:46%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/fitness-summer-bag.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/fitness-summer-bag.jpg	(from http://radiustheme.com/demo/html/gymedge/multi-page/style.css)
21:11:18	326/326	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:40:33%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/date-bag.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/date-bag.png	(from http://radiustheme.com/demo/html/gymedge/multi-page/style.css)
21:11:19	77615/77615	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:44:09%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/feature/7.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/feature/7.jpg	(from http://radiustheme.com/demo/html/gymedge/multi-page/style.css)
21:11:26	42000/42000	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:40:28%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/choose-bag.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/choose-bag.jpg	(from http://radiustheme.com/demo/html/gymedge/multi-page/style.css)
21:11:27	2227/2227	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202017%2006:40:32%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/counter-circle.png	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/counter-circle.png	(from http://radiustheme.com/demo/html/gymedge/multi-page/style.css)
21:11:28	57559/57559	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:43:27%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/banner/about-banner.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/banner/about-banner.jpg	(from http://radiustheme.com/demo/html/gymedge/multi-page/style.css)
21:11:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20May%202017%2014:12:49%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/checkout.html	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/checkout.html	(from http://radiustheme.com/demo/html/gymedge/multi-page/schedule.html)
21:11:33	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2014%20Feb%202017%2006:42:05%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/fonts/glyphicons-halflings-regular.eot	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/fonts/glyphicons-halflings-regular.eot	(from http://radiustheme.com/demo/html/gymedge/one-page/css/bootstrap.min.css)
21:11:36	58401/58401	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Feb%202017%2006:40:36%20GMT	http://radiustheme.com/demo/html/gymedge/multi-page/img/error-bag.jpg	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/multi-page/img/error-bag.jpg	(from http://radiustheme.com/demo/html/gymedge/multi-page/style.css)
21:11:36	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2014%20Feb%202017%2006:42:05%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/fonts/glyphicons-halflings-regular.eot?	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/fonts/glyphicons-halflings-regulard41d.eot	(from http://radiustheme.com/demo/html/gymedge/one-page/css/bootstrap.min.css)
21:11:37	18028/18028	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202017%2006:42:11%20GMT	http://radiustheme.com/demo/html/gymedge/one-page/fonts/glyphicons-halflings-regular.woff2	C:/Users/Nobita/Desktop/Delta/gym/radiustheme.com/demo/html/gymedge/one-page/fonts/glyphicons-halflings-regular.html	(from http://radiustheme.com/demo/html/gymedge/one-page/css/bootstrap.min.css)
